$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;Müll;F;E001;220;0;93;42,7239;9,8323e-10;93;1,2042e-07;1,6157e-13;9,8323e-10;3,778e-13;4,489e-09;93
VILLEVAUDE;ST. THIBAULT-DES-VIGNES;Müll;F;E001;380;0;98;44,7954;9,8325e-10;98;1,2043e-07;1,626e-13;9,8325e-10;3,7782e-13;4,4892e-09;98
VINCEY;RAMBERVILLERS;Müll;F;E001;380;0;92;42,307;9,8323e-10;92;1,2042e-07;1,6137e-13;9,8323e-10;3,7779e-13;4,489e-09;92
VITRY;VITRY;Steinkohle;F;E001;220;385,779;1286;385,779;385,779;465,457;385,779;385,779;385,779;385,779;385,779;465,457
VITRY;CRETEIL;Müll;F;E001;220;0;106;48,0649;9,8329e-10;106;1,2044e-07;1,6424e-13;9,8329e-10;3,7785e-13;4,4895e-09;106
VITRY;IVRY PARIS;Müll;F;E001;220;0;149;64,7198;9,8341e-10;149;1,2048e-07;1,7181e-13;9,8341e-10;3,7796e-13;4,4904e-09;149
ASTON;ASTON;Wasserspeicher;F;E003;220;0;156;156;156;156;156;156;156;156;156;156
AUSSOIS;AUSSOIS;Wasserspeicher;F;E003;220;0;238;238;238;238;238;238;238;238;238;238
BIANCON;ST. CASSIEN;Wasserspeicher;F;E003;380;0;61;61;61;61;61;61;61;61;61;61
BROMMAT;BROMMAT;Wasserspeicher;F;E003;380;0;484;484;484;484;484;484;484;484;484;484
CIZE;CIZE-BOLOZON;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
CURBANS;LAZER;Wasserspeicher;F;E003;220;0;56;56;56;56;56;56;56;56;56;56
CURBANS;CURBANS;Wasserspeicher;F;E003;220;0;205;205;205;205;205;205;205;205;205;205
FOUSCAIS;ST. GUILLERME;Wasserspeicher;F;E003;220;0;156;156;156;156;156;156;156;156;156;156
GENISSIAT;GENISSIAT;Wasserspeicher;F;E003;380;0;460;460;460;460;460;460;460;460;460;460
IZERNORE;MOUX-CHARMINES;Wasserspeicher;F;E003;220;0;68;68;68;68;68;68;68;68;68;68
JACQUARD;GRANGENT;Wasserspeicher;F;E003;220;0;77;77;77;77;77;77;77;77;77;77
LA BATHIE;LA BATHIE;Wasserspeicher;F;E003;380;0;586;586;586;586;586;586;586;586;586;586
LA COCHE;LA COCHE;Pumpspeicher;F;E003;380;-340;360;360;360;360;360;360;360;360;360;360
LA MOLE;VAL-BEYNETTE;Wasserspeicher;F;E003;220;0;70;70;70;70;70;70;70;70;70;70
LA MOLE;TRIOUZOUNE;Wasserspeicher;F;E003;220;0;62;62;62;62;62;62;62;62;62;62
LA MOLE;NEUVIC;Wasserspeicher;F;E003;220;0;62;62;62;62;62;62;62;62;62;62
LA MOLE;MAREGES;Wasserspeicher;F;E003;220;0;312;312;312;312;312;312;312;312;312;312
LA MOLE;BORT;Wasserspeicher;F;E003;220;0;280;280;280;280;280;280;280;280;280;280
LANNEMEZAN;LE PORTILLON;Wasserspeicher;F;E003;220;0;135;135;135;135;135;135;135;135;135;135
LARDIT;LARDIT;Wasserspeicher;F;E003;220;0;85;85;85;85;85;85;85;85;85;85
LE BREUIL;VALETTE;Wasserspeicher;F;E003;380;0;106;106;106;106;106;106;106;106;106;106
LE BREUIL;L'AIGLE;Wasserspeicher;F;E003;380;0;400;400;400;400;400;400;400;400;400;400
LE BROC-CARROS;ST. MARTIN-VESUBIE;Wasserspeicher;F;E003;380;0;92;92;92;92;92;92;92;92;92;92
LE BROC-CARROS;LE BANCAIRON;Wasserspeicher;F;E003;380;0;90;90;90;90;90;90;90;90;90;90
LE CHASTANG;LE CHASTANG;Wasserspeicher;F;E003;220;0;333;333;333;333;333;333;333;333;333;333
LE CHEYLAS;LE CHEYLAS;Pumpspeicher;F;E003;380;-480;540;540;540;540;540;540;540;540;540;540
LE HOURAT;LICQ-ATHEREY;Wasserspeicher;F;E003;220;0;67;67;67;67;67;67;67;67;67;67
LE HOURAT;HOURAT;Wasserspeicher;F;E003;220;0;179;179;179;179;179;179;179;179;179;179
LE SAUTET;SAUTET;Wasserspeicher;F;E003;220;0;116;116;116;116;116;116;116;116;116;116
LES BREVIERES;LES BREVIERES;Wasserspeicher;F;E003;220;0;436;436;436;436;436;436;436;436;436;436
L'HOSPITALET;L'HOSPITALET;Wasserspeicher;F;E003;220;0;133;133;133;133;133;133;133;133;133;133
MAZE;AUZERETTE;Wasserspeicher;F;E003;220;0;69;69;69;69;69;69;69;69;69;69
MENTON;ST. DALMAS;Wasserspeicher;F;E003;220;0;90;90;90;90;90;90;90;90;90;90
MERENS;TEICH;Wasserspeicher;F;E003;220;0;46;46;46;46;46;46;46;46;46;46
MERENS;ORLU;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MERENS;NENTILLA;Wasserspeicher;F;E003;220;0;137;137;137;137;137;137;137;137;137;137
MERENS;LA TET;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
MIEGEBAT;ARTOUSTE;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MONTAHUT;MONTAHUT;Wasserspeicher;F;E003;220;0;143;143;143;143;143;143;143;143;143;143
MONTEYNARD;MONTEYNARD;Wasserspeicher;F;E003;220;0;406;406;406;406;406;406;406;406;406;406
MONTEYNARD;ST. GEORGES;Wasserspeicher;F;E003;220;0;100;100;100;100;100;100;100;100;100;100
MONTEZIC;MONTEZIC POSTE;Pumpspeicher;F;E003;380;-840;950;950;950;950;950;950;950;950;950;950
PEYRAT;VASSIVIERE;Wasserspeicher;F;E003;220;0;96;96;96;96;96;96;96;96;96;96
PEYRAT;MONCEAUX-LA-VIROLLE;Wasserspeicher;F;E003;220;0;59;59;59;59;59;59;59;59;59;59
PIED-DE-BORNE;PUYLAURENT;Wasserspeicher;F;E003;220;0;44;44;44;44;44;44;44;44;44;44
PIED-DE-BORNE;PIED-DE-BORNE;Wasserspeicher;F;E003;220;0;150;150;150;150;150;150;150;150;150;150
PLAINE HAUTE;GUERLEDAN;Wasserspeicher;F;E003;380;0;56;56;56;56;56;56;56;56;56;56
PRAGNERES;SOULOM;Wasserspeicher;F;E003;220;0;97;97;97;97;97;97;97;97;97;97
PRAGNERES;PRAGNERES;Pumpspeicher;F;E003;220;-331,15;332;332;332;332;332;332;332;332;332;332
QUINSON;QUINSON;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
REVIN;REVIN;Pumpspeicher;F;E003;380;-800;848;848;848;848;848;848;848;848;848;848
RIORGES;VILLEREST;Wasserspeicher;F;E003;220;0;98;98;98;98;98;98;98;98;98;98
RUEYRES;ST. ETIENNE-CANTALES;Wasserspeicher;F;E003;380;0;146;146;146;146;146;146;146;146;146;146
RUEYRES;LE GOUR NOIR;Wasserspeicher;F;E003;380;0;80;80;80;80;80;80;80;80;80;80
RUEYRES;LAVAL-DE-CERE;Wasserspeicher;F;E003;380;0;172;172;172;172;172;172;172;172;172;172
RUEYRES;ARGENTAT;Wasserspeicher;F;E003;380;0;87;87;87;87;87;87;87;87;87;87
RUEYRES;SARRANS;Wasserspeicher;F;E003;380;0;227;227;227;227;227;227;227;227;227;227
SALLES CURAN;BAGE;Wasserspeicher;F;E003;220;0;56;56;56;56;56;56;56;56;56;56
SALLES CURAN;ALRANCE;Wasserspeicher;F;E003;220;0;54;54;54;54;54;54;54;54;54;54
SAVIGNAC;MARCILLAC;Wasserspeicher;F;E003;220;0;70;70;70;70;70;70;70;70;70;70
SERRE-PONCON;LES CLAUX;Wasserspeicher;F;E003;220;0;53;53;53;53;53;53;53;53;53;53
SERRE-PONCON;EYGLIERS;Wasserspeicher;F;E003;220;0;65;65;65;65;65;65;65;65;65;65
SERRE-PONCON;SERRE-PONCON;Wasserspeicher;F;E003;220;0;410;410;410;410;410;410;410;410;410;410
SISTERON;SISTERON;Wasserspeicher;F;E003;220;0;254;254;254;254;254;254;254;254;254;254
ST. CROIX;CHAUDANNE;Wasserspeicher;F;E003;220;0;64;64;64;64;64;64;64;64;64;64
ST. CROIX;CASTILLON;Wasserspeicher;F;E003;220;0;108;108;108;108;108;108;108;108;108;108
ST. CROIX;ST. CROIX;Wasserspeicher;F;E003;220;0;198;198;198;198;198;198;198;198;198;198
ST. GUILLERME;CHAMPCELLA;Wasserspeicher;F;E003;220;0;52;52;52;52;52;52;52;52;52;52
ST. VICTOR;LE POUGET;Pumpspeicher;F;E003;220;-41,5;612;612;612;612;612;612;612;612;612;612
SUPER-BISSORTE;SUPER-BISSORTE;Pumpspeicher;F;E003;380;-640;923;923;923;923;923;923;923;923;923;923
TORE-SUPRA;VINON;Wasserspeicher;F;E003;380;0;72;72;72;72;72;72;72;72;72;72
VAUJANY;GRAND MAISON;Pumpspeicher;F;E003;380;-1275;1840;1840;1840;1840;1840;1840;1840;1840;1840;1840
VILLARODIN;VILLARODIN;Wasserspeicher;F;E003;380;0;400;400;400;400;400;400;400;400;400;400
VOUGLANS;VOUGLANS;Wasserspeicher;F;E003;220;0;328;328;328;328;328;328;328;328;328;328
BERGUM;BERGUM;Gas;N;E001;220;131,396;657;338,648;278,1303;333,7418;340,2873;350,7445;278,1303;278,0063;296,2696;333,7418
BEVERWIJK;VELSEN;Gas;N;E001;380;170,596;853;416,8652;332,7149;406,0828;419,3748;435,8836;332,7149;340,7656;363,3518;406,0828
BEVERWIJK;IJMOND;Gas;N;E001;380;27,396;137;80,4216;76,1074;80,5979;79,7523;80,454;76,1074;73,8633;76,4917;80,5979
BEVERWIJK;ALKMAAR;Müll;N;E001;380;0;87;87;87;87;87;87;87;87;87;87
BORSSELE;SLOE;Gas;N;E001;380;172,596;863;420,6675;335,3702;409,5305;423,2115;440,0652;335,3702;343,8933;366,6837;409,5305
BORSSELE;AES;Steinkohle;N;E001;380;186,894;623;623;623;623;623;623;623;623;623;623
BORSSELE;BORSSELE 1;KKW;N;E001;380;352,8;504;504;504;504;504;504;504;504;504;504
BORSSELE;BORSSELE 2;Steinkohle;N;E001;380;127,794;426;426;426;426;426;426;426;426;426;426
BORSSELE;TERNEUZEN;Gas;N;E001;380;79,596;398;221,0733;192,8114;220,9529;221,2675;225,9243;192,8114;187,0886;198,4452;220,9529
DIEMEN;DIEMEN 33;Gas;N;E001;380;48,396;242;139,8936;127,9731;140,54;139,4357;141,5241;127,9731;123,3336;129,5097;140,54
DIEMEN;DIEMEN 34;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
DIEMEN;LAGE WEIDE;Gas;N;E001;380;131,196;656;338,2285;277,836;333,3476;339,8625;350,2926;277,836;277,6768;295,9164;333,3476
DODEWAARD;GELDERLAND;Steinkohle;N;E001;380;174,894;583;583;583;583;583;583;583;583;583;583
DODEWAARD;DE KLEEF;Gas;N;E001;380;8,196;41;23,3414;22,781;23,0072;22,7934;22,7599;22,781;22,7637;22,9889;23,0072
EEMSHAVEN;EEMS 1;Gas;N;E001;380;489,596;2448;822,0884;681,0606;718,9131;850,1703;824,7391;681,0606;706,2075;755,8696;718,9131
EEMSHAVEN;MAGNUM;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
EINDHOVEN;EINDHOVEN;Gas;N;E001;380;8,996;45;25,7399;25,0848;25,3909;25,1668;25,1458;25,0848;25,0027;25,2944;25,3909
EINDHOVEN;HELMOND;Gas;N;E001;380;8,596;43;24,5404;23,9332;24,1976;23,9792;23,9516;23,9332;23,8841;24,1421;24,1976
GEERTRUIDENBERG;DONGE;Gas;N;E001;380;22,796;114;66,9229;63,7985;66,9261;66,2404;66,7001;63,7985;62,148;64,0828;66,9261
GEERTRUIDENBERG;AMER;Steinkohle;N;E001;380;380,394;1268;1268;1268;1268;1268;1268;1268;1268;1268;1268
GEERTRUIDENBERG;MOERDIJK 1;GuD;N;E001;380;152,396;762;381,4778;308,0474;373,6632;383,6292;397,1517;308,0474;312,0213;332,674;373,6632
GEERTRUIDENBERG;DEN BOSCH;Gas;N;E001;380;5,196;26;14,3827;14,1516;14,2203;14,0049;13,951;14,1516;14,3196;14,3299;14,2203
GEERTRUIDENBERG;DESCO;Gas;N;E001;380;6,396;32;17,9564;17,5965;17,6974;17,491;17,4391;17,5965;17,703;17,7929;17,6974
HENGELO;SALINCO;Gas;N;E001;380;10,596;53;30,541;29,6824;30,1862;29,9307;29,9412;29,6824;29,4567;29,8927;30,1862
HENGELO;ENSCHEDE;Gas;N;E001;380;10,196;51;29,3405;28,5346;28,9846;28,7382;28,74;28,5346;28,3464;28,745;28,9846
HENGELO;HENGELO;Müll;N;E001;380;0;19;19;19;19;19;19;19;19;19;19
HESSENWEG;HARCULO;Gas;N;E001;220;69,796;349;196,4988;173,8436;196,8157;196,4537;200,2454;173,8436;168,0687;177,8777;196,8157
KRIMPEN;ROTTERDAM;GuD;N;E001;380;156,596;783;389,7761;313,8286;381,3159;392,0176;406,2035;313,8286;318,7053;339,8157;381,3159
KRIMPEN;ROCA;Gas;N;E001;380;52,396;262;150,786;137,055;151,4371;150,3918;152,7798;137,055;132,0813;138,9538;151,4371
KRIMPEN;PERGEN;Heizkraftwerk;N;E001;380;0;293;293;293;293;293;293;293;293;293;293
KRIMPEN;GALILEISTRAAT;Gas;N;E001;380;40,396;202;117,6814;109,0554;118,2305;117,117;118,6354;109,0554;105,2236;110,0089;118,2305
KRIMPEN;DORDRECHT;Müll;N;E001;380;0;25;25;25;25;25;25;25;25;25;25
LELYSTAD;LELYSTAD;Gas;N;E001;380;22,396;112;65,7422;62,7127;65,73;65,0593;65,4995;62,7127;61,1134;62,9905;65,73
LELYSTAD;FLEVO;GuD;N;E001;380;174,596;873;424,4537;338,016;412,956;427,0311;444,2329;338,016;347,0158;370,0086;412,956
LELYSTAD;ALMERE;GuD;N;E001;380;24,196;121;71,0468;67,5796;71,1036;70,3668;70,8968;67,5796;65,7489;67,8893;71,1036
LOUWSMEER;HARLINGEN;Müll;N;E001;220;0;10;10;10;10;10;10;10;10;10;10
MAASBRACHT;DSM;GuD;N;E001;380;45,196;226;131,0767;120,5282;131,6979;130,5727;132,4282;120,5282;116,1911;121,8093;131,6979
MAASBRACHT;CLAUS;Gas;N;E001;380;387,596;1938;709,0212;576,7435;640,9363;726,5881;724,7917;576,7435;599,6147;644,0826;640,9363
MAASBRACHT;BUGGENUM;Steinkohle;N;E001;380;83,094;277;277;277;277;277;277;277;277;277;277
MAASVLAKTE;MAASVLAKTE 1;Steinkohle;N;E001;380;327,894;1093;1093;1093;1093;1093;1093;1093;1093;1093;1093
MAASVLAKTE;MAASVLAKTE 2;Gas;N;E001;380;14,596;73;42,5355;41,0766;42,2508;41,8749;41,9955;41,0766;40,4312;41,2891;42,2508
MEEDEN;KLAZIENAVEEN;Gas;N;E001;380;11,196;56;32,3417;31,4017;31,991;31,7208;31,745;31,4017;31,118;31,6119;31,991
MEEDEN;ERICA;Gas;N;E001;380;11,196;56;32,3417;31,4017;31,991;31,7208;31,745;31,4017;31,118;31,6119;31,991
MEEDEN;HUNZESTROOM;Gas;N;E001;380;3,196;16;8,4875;8,4841;8,62;8,3667;8,3433;8,4841;8,7027;8,595;8,62
MEEDEN;DOBBESTROOM;Gas;N;E001;380;5,996;30;16,7632;16,4463;16,5314;16,3233;16,2696;16,4463;16,5754;16,638;16,5314
OOSTZAAN;HEMWEG 7;Steinkohle;N;E001;380;196,647;656;656;656;656;656;656;656;656;656;656
OOSTZAAN;HEMWEG 8;Gas;N;E001;380;119,098;596;312,5528;259,6988;309,0947;313,8578;322,7351;259,6988;257,5881;274,3806;309,0947
OOSTZAAN;HEMWEG 9;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
OOSTZAAN;PURMEREND;Gas;N;E001;380;12,996;65;37,7417;36,5393;37,4185;37,0962;37,1677;36,5393;36,0703;36,7497;37,4185
OOSTZAAN;AMSTERDAM;Müll;N;E001;380;0;153;153;153;153;153;153;153;153;153;153
ROBBENPLAAT;DELFZIJL;Müll;N;E001;380;0;4;4;4;4;4;4;4;4;4;4
SIMONSHAVEN;BOTLEK;Müll;N;E001;380;0;117;117;117;117;117;117;117;117;117;117
SIMONSHAVEN;APNED;Gas;N;E001;380;7,196;36;20,3471;19,8999;20,0462;19,8395;19,7939;19,8999;19,9554;20,1031;20,0462
SIMONSHAVEN;ROTTERDAM-ROZENBURG;Müll;N;E001;380;0;48;48;48;48;48;48;48;48;48;48
SIMONSHAVEN;BERGEN OP ZOOM;Gas;N;E001;380;5,196;26;14,3827;14,1516;14,2203;14,0049;13,951;14,1516;14,3196;14,3299;14,2203
WEIWERD;DELESTO;Gas;N;E001;220;104,596;523;280,2129;236,6048;278,2501;281,0989;288,265;236,6048;232,592;247,5122;278,2501
WESTERTEE;LEIDEN;Gas;N;E001;380;14,796;74;43,1341;41,6416;42,855;42,472;42,5992;41,6416;40,9735;41,8545;42,855
WESTERTEE;DELFT;Gas;N;E001;380;17,196;86;50,3055;48,3822;50,1014;49,6298;49,843;48,3822;47,4325;48,6049;50,1014
WESTERTEE;DEN HAAG;Gas;N;E001;380;14,196;71;41,3378;39,9451;41,0425;40,6805;40,7882;39,9451;39,3446;40,1568;41,0425
WESTERTEE;MAASSTROOM;Gas;N;E001;380;84,196;421;232,328;201,3317;231,9438;232,6425;237,7264;201,3317;195,7588;207,8114;231,9438
ZEYERVEEN;WIJSTER;Müll;N;E001;220;0;41;41;41;41;41;41;41;41;41;41
ALTENWÖRTH;THEIß;Gas;O;E001;220;171,696;859;171,696;171,696;171,696;171,696;171,696;171,696;171,696;171,696;171,696
BISAMBERG;DONAUSTADT 3;Gas;O;E001;380;85,096;426;85,096;85,096;85,096;85,096;85,096;85,096;85,096;85,096;85,096
BISAMBERG;KORNEUBURG;Gas;O;E001;380;84,696;424;84,696;84,696;84,696;84,696;84,696;84,696;84,696;84,696;84,696
BISAMBERG;ZISTERSDORF;Müll;O;E001;380;0;73;1,7387e-07;8,8759e-10;4,4012e-09;1,0873e-07;1,4325e-13;8,8759e-10;3,4102e-13;4,0519e-09;4,4012e-09
DÜRNROHR;DÜRNROHR;Steinkohle;O;E001;380;244,644;816;244,644;244,644;244,644;244,644;244,644;244,644;244,644;244,644;244,644
HAUSRUCK;TIMELKAM CC;GuD;O;E001;220;92,696;464;92,696;92,696;92,696;92,696;92,696;92,696;92,696;92,696;92,696
HAUSRUCK;TIMELKAM 4;Gas;O;E001;220;24,896;125;24,896;24,896;24,896;24,896;24,896;24,896;24,896;24,896;24,896
HAUSRUCK;LENZING;Heizkraftwerk;O;E001;220;0;160;89,0683;96,1994;93,4788;100,969;96,7087;96,1994;92,8464;91,6196;93,4788
HESSENBERG;NIKALSDORF;Müll;O;E001;220;0;66;1,738e-07;8,8754e-10;4,4007e-09;1,0871e-07;1,4214e-13;8,8754e-10;3,4097e-13;4,0515e-09;4,4007e-09
KAINACHTAL;WERNDORF;Heizkraftwerk;O;E001;380;0;344;193,3802;213,3223;209,8545;235,8556;212,8134;213,3223;195,3152;193,4573;209,8545
KAINACHTAL;MELLACH 1;Gas;O;E001;380;178,096;891;178,096;178,096;178,096;178,096;178,096;178,096;178,096;178,096;178,096
KAINACHTAL;MELLACH 2;Heizkraftwerk;O;E001;380;0;305;170,0709;186,9114;183,2322;204,1945;186,6139;186,9114;172,7704;171,0119;183,2322
KAINACHTAL;HEILIGENKREUZ;Gas;O;E001;380;13,596;68;13,596;13,596;13,596;13,596;13,596;13,596;13,596;13,596;13,596
OSTSTEIERMARKT;GRAZ;Heizkraftwerk;O;E001;380;0;116;65,9894;70,9865;68,9479;73,5993;71,5339;70,9865;69,3677;68,4529;68,9479
OTTENSHEIM;H. LINZ;Gas;O;E001;220;44,496;223;44,496;44,496;44,496;44,496;44,496;44,496;44,496;44,496;44,496
OTTENSHEIM;LINZ;Müll;O;E001;220;0;76;1,7389e-07;8,8761e-10;4,4014e-09;1,0874e-07;1,4385e-13;8,8761e-10;3,4104e-13;4,0521e-09;4,4014e-09
ROSEGG;ARNOLDSTEIN;Müll;O;E001;220;0;66;1,738e-07;8,8754e-10;4,4007e-09;1,0871e-07;1,4214e-13;8,8754e-10;3,4097e-13;4,0515e-09;4,4007e-09
SALZACH;RIEDERSBACH 1;Steinkohle;O;E001;220;34,044;114;34,044;34,044;34,044;34,044;34,044;34,044;34,044;34,044;34,044
SALZACH;RIEDERSBACH 2;Steinkohle;O;E001;220;67,944;227;67,944;67,944;67,944;67,944;67,944;67,944;67,944;67,944;67,944
SALZACH;SALZBURG NORD;Heizkraftwerk;O;E001;220;0;73;43,6774;46,9505;45,5567;48,0844;47,3437;46,9505;46,2316;45,7102;45,5567
SALZACH;SALZBURG MITTE;Heizkraftwerk;O;E001;220;0;143;80,0941;86,352;83,8844;90,2108;86,8964;86,352;83,7664;82,6488;83,8844
SATTLEDT;WELS;Müll;O;E001;220;0;88;1,7397e-07;8,8767e-10;4,402e-09;1,0876e-07;1,4649e-13;8,8767e-10;3,411e-13;4,0526e-09;4,402e-09
WIEN SÜDOST;SIMMERING;Gas;O;E001;380;187,496;938;187,496;187,496;187,496;187,496;187,496;187,496;187,496;187,496;187,496
WIEN SÜDOST;LEOPOLDAU;Gas;O;E001;380;42,696;214;42,696;42,696;42,696;42,696;42,696;42,696;42,696;42,696;42,696
WIEN SÜDOST;PFAFFENAU;Müll;O;E001;380;0;73;1,7387e-07;8,8759e-10;4,4012e-09;1,0873e-07;1,4325e-13;8,8759e-10;3,4102e-13;4,0519e-09;4,4012e-09
WIEN SÜDOST;SPITTELAU;Müll;O;E001;380;0;66;1,738e-07;8,8754e-10;4,4007e-09;1,0871e-07;1,4214e-13;8,8754e-10;3,4097e-13;4,0515e-09;4,4007e-09
HÄUSLING;HÄUSLING;Pumpspeicher;O;E003;220;-360;366;366;366;366;366;366;366;366;366;366
KAPRUN;KAPRUN LIMBERG II;Pumpspeicher;O;E003;220;-480;486;486;486;486;486;486;486;486;486;486
KAPRUN;REMSACH;Wasserspeicher;O;E003;220;0;37;37;37;37;37;37;37;37;37;37
KAPRUN;BÖCKSTEIN;Wasserspeicher;O;E003;220;0;52;52;52;52;52;52;52;52;52;52
KAPRUN;NASSFELD;Wasserspeicher;O;E003;220;-31,5;38;38;38;38;38;38;38;38;38;38
KAPRUN;KAPRUN-HAUPTSTUFE;Wasserspeicher;O;E003;220;0;246;246;246;246;246;246;246;246;246;246
KAPRUN;KAPRUN-OBERSTUFE;Pumpspeicher;O;E003;220;-130;119;119;119;119;119;119;119;119;119;119
KAPRUN;BÄRENWERK;Wasserspeicher;O;E003;220;0;18;18;18;18;18;18;18;18;18;18
KOPS I;RIFAWERK;Pumpspeicher;O;E003;220;-8;13;13;13;13;13;13;13;13;13;13
KOPS I;VERMUNT;Wasserspeicher;O;E003;220;0;191;191;191;191;191;191;191;191;191;191
KOPS I;KOPSWERK I;Wasserspeicher;O;E003;220;0;253;253;253;253;253;253;253;253;253;253
KOPS I;KOPSWERK II;Wasserspeicher;O;E003;220;0;456;456;456;456;456;456;456;456;456;456
KÜHTAI;KÜHTAI;Pumpspeicher;O;E003;220;-250;295;295;295;295;295;295;295;295;295;295
LIENZ;FELDSEE;Wasserspeicher;O;E003;380;0;146;146;146;146;146;146;146;146;146;146
LIENZ;ZIRKNITZ;Wasserspeicher;O;E003;380;0;38;38;38;38;38;38;38;38;38;38
LIENZ;AUßERFRAGANT;Wasserspeicher;O;E003;380;0;72;72;72;72;72;72;72;72;72;72
LIENZ;INNERFRAGANT;Wasserspeicher;O;E003;380;0;114;114;114;114;114;114;114;114;114;114
LÜNERSEE;LÜNERSEE;Pumpspeicher;O;E003;220;-224;238;238;238;238;238;238;238;238;238;238
LÜNERSEE;WALGAU;Wasserspeicher;O;E003;220;0;100;100;100;100;100;100;100;100;100;100
MALTA;ZEDERHAUS;Wasserspeicher;O;E003;220;0;16;16;16;16;16;16;16;16;16;16
MALTA;KREUZECK;Wasserspeicher;O;E003;220;0;51;51;51;51;51;51;51;51;51;51
MALTA;ROTGÜLDEN;Wasserspeicher;O;E003;220;0;11;11;11;11;11;11;11;11;11;11
MALTA;MURFALL;Wasserspeicher;O;E003;220;0;7;7;7;7;7;7;7;7;7;7
MALTA;HINTERMUHR;Pumpspeicher;O;E003;220;-104;110;110;110;110;110;110;110;110;110;110
MALTA;REIßECK;Wasserspeicher;O;E003;220;0;97;97;97;97;97;97;97;97;97;97
MALTA;MALTA-HAUPTSTUFE;Pumpspeicher;O;E003;220;-580;736;736;736;736;736;736;736;736;736;736
MALTA;MALTA-OBERSTUFE;Pumpspeicher;O;E003;220;-120;126;126;126;126;126;126;126;126;126;126
MAYRHOFEN;MAYRHOFEN;Wasserspeicher;O;E003;220;0;351;351;351;351;351;351;351;351;351;351
PRUTZ;PRUTZ;Wasserspeicher;O;E003;220;0;376;376;376;376;376;376;376;376;376;376
PRUTZ;KAUNERTAL;Wasserspeicher;O;E003;220;0;398;398;398;398;398;398;398;398;398;398
PYHRN;HIEFLAU;Wasserspeicher;O;E003;220;0;69;69;69;69;69;69;69;69;69;69
RODUND;RODUND;Pumpspeicher;O;E003;220;-317;499;499;499;499;499;499;499;499;499;499
RODUND;LATSCHAUWERK;Wasserspeicher;O;E003;220;0;15;15;15;15;15;15;15;15;15;15
ROßHAG;ROßHAG;Pumpspeicher;O;E003;220;-240;237;237;237;237;237;237;237;237;237;237
SALZACH;STRUBKLAMM;Wasserspeicher;O;E003;220;0;21;21;21;21;21;21;21;21;21;21
SALZACH;WIESTAL;Wasserspeicher;O;E003;220;0;34;34;34;34;34;34;34;34;34;34
SILZ;SILZ;Pumpspeicher;O;E003;220;-500;506;506;506;506;506;506;506;506;506;506
ST. ANDRÄ;KORALPE;Pumpspeicher;O;E003;220;-50;56;56;56;56;56;56;56;56;56;56
TAUERN;DIESSBACH;Wasserspeicher;O;E003;380;0;32;32;32;32;32;32;32;32;32;32
TAUERN;SCHWARZACH;Wasserspeicher;O;E003;380;0;126;126;126;126;126;126;126;126;126;126
THAUR;ACHENSEE;Wasserspeicher;O;E003;220;0;85;85;85;85;85;85;85;85;85;85
WEIßENBACH;GOSAU;Wasserspeicher;O;E003;220;0;13;13;13;13;13;13;13;13;13;13
WEIßENBACH;SALZA;Wasserspeicher;O;E003;220;0;14;14;14;14;14;14;14;14;14;14
WEIßENBACH;MANDLING;Wasserspeicher;O;E003;220;0;12;12;12;12;12;12;12;12;12;12
WEIßENBACH;SÖLK;Wasserspeicher;O;E003;220;0;67;67;67;67;67;67;67;67;67;67
WERBEN;LANGENEGG;Wasserspeicher;O;E003;220;0;80;80;80;80;80;80;80;80;80;80
ZELL/ZILLER;FUNSINGAU;Wasserspeicher;O;E003;380;0;31;31;31;31;31;31;31;31;31;31
ZELL/ZILLER;HOLLERSBACH;Wasserspeicher;O;E003;380;0;11;11;11;11;11;11;11;11;11;11
ZELL/ZILLER;TRATTENBACH;Wasserspeicher;O;E003;380;0;11;11;11;11;11;11;11;11;11;11
ZELL/ZILLER;GERLOS;Wasserspeicher;O;E003;380;0;206;206;206;206;206;206;206;206;206;206
ZELTWEG;ST. MARTIN;Wasserspeicher;O;E003;220;0;16;16;16;16;16;16;16;16;16;16
ZELTWEG;BÖSDORNAU;Wasserspeicher;O;E003;220;0;31;31;31;31;31;31;31;31;31;31
ZELTWEG;BODENDORF-PAAL;Wasserspeicher;O;E003;220;0;33;33;33;33;33;33;33;33;33;33
ZELTWEG;ARNSTEIN;Wasserspeicher;O;E003;220;0;36;36;36;36;36;36;36;36;36;36
ADAMOW;ADAMOW;Braunkohle;Z;E001;220;420;600;600;600;600;600;600;600;600;600;600
